;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nome Demanda;PROJETO;DEPÓSITO;DEP.;X;CÓDIGO;Descrição;UNID;MÊS;Qtd;MES;SEMANA;OBSERVAÇÃO;ESPECÍFICO?;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;400011;CONECTOR DER CUNH AZ AL 4/0 2/0 336,4MCM;UN;01/03/2026;6;3;10/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;400011;CONECTOR DER CUNH AZ AL 4/0 2/0 336,4MCM;UN;01/04/2026;6;4;14/2026;;-;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;400011;CORDOALHA AC 9,5MM 3/8P 7F 4900DAN;UN;01/05/2026;6;5;18/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;400011;ELO FUSIVEL BOTAO DISTRIB K 10A 500MM;UN;01/06/2026;6;6;23/2026;;;;;;;;;;;;;;;;;;;;;;;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A08_MANUT_REDMAN;INVESTIMENTO;DTM;;400011;ELO FUSIVEL BOTAO DISTRIB K 10A 500MM;UN;01/07/2026;6;7;27/2026;;;;;;;;;;;;;;;;;;;;;;;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A08_MANUT_REDMAN;INVESTIMENTO;DTM;;400011;PARAFUSO CAB QD MAQ AC 5/8X6P;UN;01/08/2026;6;8;31/2026;;;;;;;;;;;;;;;;;;;;;;;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A08_MANUT_REDMAN;INVESTIMENTO;DTM;;400011;LACO LATERAL PREF CAA E CA 1/0AWG DUPLO;UN;01/09/2026;6;9;36/2026;;;;;;;;;;;;;;;;;;;;;;;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A08_MANUT_REDMAN;INVESTIMENTO;DTM;;400011;LACO DISTRIBUICAO PREF CAA 2/0AWG AC;UN;01/10/2026;6;10;40/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;400011;POSTE CONCRETO TRON CON 11M 600KGF;UN;01/01/2026;9;1;1/2026;;-;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;400011;AFASTADOR REDE SEC AC 700MM 500MM;UN;01/08/2026;10;8;31/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;400011;AFASTADOR REDE SEC AC 700MM 500MM;UN;01/09/2026;10;9;36/2026;;;;;;;;;;;;;;;;;;;;;;;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A46_ADEQ_REDISTI;INVESTIMENTO;DIT;;400011;CINTA POSTE CIRC ACO 160MM;UN;01/01/2026;10;1;1/2026;;;;;;;;;;;;;;;;;;;;;;;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A46_ADEQ_REDISTI;INVESTIMENTO;DIT;;400011;CINTA POSTE CIRC ACO 270MM;UN;01/02/2026;10;2;6/2026;;;;;;;;;;;;;;;;;;;;;;;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A46_ADEQ_REDISTI;INVESTIMENTO;DIT;;400011;CONECTOR CUNHA AL 4/0(2) AWG;UN;01/03/2026;10;3;10/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A157_MORAR MELHOR;INVESTIMENTO;DTE;;400011;CONECTOR CUNHA AL 4/0(2) AWG;UN;01/03/2026;10;3;10/2026;;;;;;;;;;;;;;;;;;;;;;;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A46_ADEQ_REDISTI;INVESTIMENTO;DIT;;400011;CONECTOR CUNHA ESTRIBO 1/0 2/0 4/0 AWG;UN;01/04/2026;10;4;14/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A157_MORAR MELHOR;INVESTIMENTO;DTE;;400011;CONECTOR CUNHA ESTRIBO 1/0 2/0 4/0 AWG;UN;01/04/2026;10;4;14/2026;;-;;;;;;;;;;;;;;;;;;;;;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A46_ADEQ_REDISTI;INVESTIMENTO;DIT;;400011;CONECTOR PERF AL 16-120MM2 / 16-120MM2;UN;01/05/2026;10;5;18/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A157_MORAR MELHOR;INVESTIMENTO;DTE;;400011;CONECTOR PERF AL 16-120MM2 / 16-120MM2;UN;01/05/2026;10;5;18/2026;;-;;;;;;;;;;;;;;;;;;;;;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A46_ADEQ_REDISTI;INVESTIMENTO;DIT;;400011;CONECTOR PERF AL 16-120MM2 / 16-120MM2;UN;01/06/2026;10;6;23/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;400011;CINTA POSTE CIRC ACO 140MM;UN;01/07/2026;12;7;27/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;400011;TRAFO POT 13,8 3KV 115 REL70 1 0,3P75;UN;01/04/2026;14;4;14/2026;;;;;;;;;;;;;;;;;;;;;;;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A46_ADEQ_REDISTI;INVESTIMENTO;DIT;;400011;TERMINAL TUBULAR CU ESTANHADO 10MM2;UN;01/07/2026;15;7;27/2026;;;;;;;;;;;;;;;;;;;;;;;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A46_ADEQ_REDISTI;INVESTIMENTO;DIT;;400011;CABO  MULT 3X35+1X35 MM² XLPE 0,6/1 KV;UN;01/08/2026;15;8;31/2026;;;;;;;;;;;;;;;;;;;;;;;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A46_ADEQ_REDISTI;INVESTIMENTO;DIT;;400011;CINTA POSTE CIRC ACO 340MM;UN;01/09/2026;15;9;36/2026;;;;;;;;;;;;;;;;;;;;;;;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A46_ADEQ_REDISTI;INVESTIMENTO;DIT;;400011;CORDOALHA AC 6,3MM 1/4P 7F;UN;01/10/2026;15;10;40/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A32_INSTALAÇÃO_D;INVESTIMENTO;DTE;;400011;PERFIL U AC 76X900MM REDE COMPACTA;UN;01/02/2026;16;2;6/2026;;-;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA CONCENTRICO-MULTIPLEX PERCENTUAL BAIRRO;A188_BLINDAGEM;INVESTIMENTO;DTE;;400011;PERFIL U AC 76X900MM REDE COMPACTA;UN;01/02/2026;16;2;6/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A32_INSTALAÇÃO_D;INVESTIMENTO;DTE;;400011;PERFIL U AC 76X900MM REDE COMPACTA;UN;01/04/2026;16;4;14/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A32_INSTALAÇÃO_D;INVESTIMENTO;DTE;;400011;CHAVE FUSIVEL DIST 15KV 100A/10KA PORC;UN;01/06/2026;16;6;23/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;400011;CINTA POSTE CIRC ACO 200MM;UN;01/10/2026;18;10;40/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA CONCENTRICO-MULTIPLEX PERCENTUAL BAIRRO;A188_BLINDAGEM;INVESTIMENTO;DTE;;400011;CINTA POSTE CIRC ACO 230MM;UN;01/03/2026;20;3;10/2026;;-;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A32_INSTALAÇÃO_D;INVESTIMENTO;DTE;;400011;CINTA POSTE CIRC ACO 180MM;UN;01/08/2026;20;8;31/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A32_INSTALAÇÃO_D;INVESTIMENTO;DTE;;400011;CABO ELET CU 120MM2 90°XLPE 0,6/1KV;UN;01/10/2026;20;10;40/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A157_MORAR MELHOR;INVESTIMENTO;DTE;;400011;CINTA POSTE CIRC ACO 320MM;UN;01/07/2026;25;7;27/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A157_MORAR MELHOR;INVESTIMENTO;DTE;;400011;EMENDA PREF COND AL 300MCM 336,4MCM;UN;01/08/2026;25;8;31/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A157_MORAR MELHOR;INVESTIMENTO;DTE;;400011;CONECTOR CUNHA CU 5/8P 25-35MM;UN;01/09/2026;25;9;36/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A157_MORAR MELHOR;INVESTIMENTO;DTE;;400011;CONECTOR CUNHA CU 5/8P 25-35MM;UN;01/10/2026;25;10;40/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;400011;GANCHO OLHAL AC 17MM 5000KGF;UN;01/05/2026;27;5;18/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;400011;GANCHO OLHAL AC 17MM 5000KGF;UN;01/06/2026;27;6;23/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;400011;CONECTOR CUNHA AT AL VM 25-50MM2;UN;01/07/2026;31;7;27/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;400011;CONECTOR CUNHA AT AL VM 25-50MM2;UN;01/08/2026;31;8;31/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;400011;CONECTOR CUNHA AT AL VM 25-50MM2;UN;01/09/2026;31;9;36/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;400011;PARAFUSO CAB ABA AC 16MM 125MM;UN;01/10/2026;31;10;40/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;400011;FITA ISOL EPR 0,76X19MM 10M PT;UN;01/01/2026;40;1;1/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;400011;FITA ISOL EPR 0,76X19MM 10M PT;UN;01/02/2026;40;2;6/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;400011;FITA ISOL EPR 0,76X19MM 10M PT;UN;01/03/2026;40;3;10/2026;;-;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA CONCENTRICO-MULTIPLEX PERCENTUAL BAIRRO;A188_BLINDAGEM;INVESTIMENTO;DTE;;400011;TERMINAL TUBULAR CU ESTANHADO 35MM2;UN;01/04/2026;123;4;14/2026;;-;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA CONCENTRICO-MULTIPLEX PERCENTUAL BAIRRO;A188_BLINDAGEM;INVESTIMENTO;DTE;;400011;CAIXA PARA MEDIDOR POLIFASICA VIS. VIDRO;UN;01/05/2026;162;5;18/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA CONCENTRICO-MULTIPLEX PERCENTUAL BAIRRO;A188_BLINDAGEM;INVESTIMENTO;DTE;;400011;CAIXA PARA MEDIDOR POLIFASICA VIS. VIDRO;UN;01/06/2026;162;6;23/2026;;-;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA CONCENTRICO-MULTIPLEX PERCENTUAL BAIRRO;A188_BLINDAGEM;INVESTIMENTO;DTE;;400011;PARAFUSO CAB ABA AC 16MM 150MM;UN;01/09/2026;220;9;36/2026;;ESPECÍFICO;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA CONCENTRICO-MULTIPLEX PERCENTUAL BAIRRO;A188_BLINDAGEM;INVESTIMENTO;DTE;;400011;ELO FUSIVEL BOTAO K 80A 500MM;UN;01/07/2026;234;7;27/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA CONCENTRICO-MULTIPLEX PERCENTUAL BAIRRO;A188_BLINDAGEM;INVESTIMENTO;DTE;;400011;ELO FUSIVEL BOTAO K 80A 500MM;UN;01/08/2026;234;8;31/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA CONCENTRICO-MULTIPLEX PERCENTUAL BAIRRO;A188_BLINDAGEM;INVESTIMENTO;DTE;;400011;ELO FUSIVEL BOTAO K 80A 500MM;UN;01/10/2026;234;10;40/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A32_INSTALAÇÃO_D;INVESTIMENTO;DTE;;400019;TRAFO AER 1F 7,96KV 5KVA 240/120V 7TP;UN;01/02/2026;1;2;6/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A157_MORAR MELHOR;INVESTIMENTO;DTE;;400019;LACO PREF TOPO CAA/CA 4/0AWG VM;UN;01/03/2026;1;3;10/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A157_MORAR MELHOR;INVESTIMENTO;DTE;;400019;LACO PREF CA 2AWG PESC 57MM PURPURA;UN;01/04/2026;1;4;14/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A32_INSTALAÇÃO_D;INVESTIMENTO;DTE;;400019;ISOLADOR RODL PORC 15KV 81X47MM 1350DAN;UN;01/04/2026;1;4;14/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A157_MORAR MELHOR;INVESTIMENTO;DTE;;400019;GRAMPO LV OLHAL 18MM 10-120/10-70MM2;UN;01/05/2026;1;5;18/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A32_INSTALAÇÃO_D;INVESTIMENTO;DTE;;400019;MED EL 2E 3F 120V 120A TB GD B;UN;01/06/2026;1;6;23/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A35_EXTENS_REDE;INVESTIMENTO;DTE;;400019;POSTE CONC DUPL T 11 M 300 DAN;UN;01/09/2026;1;9;36/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A32_INSTALAÇÃO_D;INVESTIMENTO;DTE;;400019;POSTE CONC DUPL T 11 M 300 DAN;UN;01/08/2026;1;8;31/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A32_INSTALAÇÃO_D;INVESTIMENTO;DTE;;400019;POSTE CONCRETO CIRC 9M 300DAN;UN;01/10/2026;1;10;40/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A157_MORAR MELHOR;INVESTIMENTO;DTE;;400019;TRAFO AER 3F 15KV 150KVA 220/127V 7TP;UN;01/07/2026;2;7;27/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A157_MORAR MELHOR;INVESTIMENTO;DTE;;400019;TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP;UN;01/08/2026;2;8;31/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A157_MORAR MELHOR;INVESTIMENTO;DTE;;400019;TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP;UN;01/09/2026;2;9;36/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A157_MORAR MELHOR;INVESTIMENTO;DTE;;400019;FIXADOR PREFORMADO 6,4MM 1/4P AM 1219MM;UN;01/10/2026;2;10;40/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A35_EXTENS_REDE;INVESTIMENTO;DTE;;400019;CABO  MULT 2X25+1X25MM² XLPE 0,6/1 KV;UN;01/04/2026;2;4;14/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A35_EXTENS_REDE;INVESTIMENTO;DTE;;400019;CABO  MULT 3X70+1X70 MM² XLPE 0,6/1 KV;UN;01/05/2026;2;5;18/2026;;-;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A35_EXTENS_REDE;INVESTIMENTO;DTE;;400019;CABO  MULT 3X16+1X16MM² XLPE 0,6/1 KV;UN;01/06/2026;2;6;23/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A35_EXTENS_REDE;INVESTIMENTO;DTE;;400019;CINTA POSTE CIRC ACO 280MM;UN;01/07/2026;2;7;27/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A35_EXTENS_REDE;INVESTIMENTO;DTE;;400019;CINTA POSTE CIRC ACO 240MM;UN;01/08/2026;2;8;31/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;400019;EMENDA PREF COND AL 4/0AWG AM 1295MM;UN;01/03/2026;3;3;10/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;400019;CABO DE AÇO REVESTIDOS DE COBRE 35MM²;UN;01/04/2026;3;4;14/2026;;-;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;400019;CABO NU CA AL 4/0 AWG 7X4,417MM OXLIP;UN;01/05/2026;3;5;18/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;400019;GRAMPO ANCOR CUNHA AL 50MM2 400DAN;UN;01/06/2026;3;6;23/2026;;-;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;400019;ALCA PREFORM SERV 16MM2 5,0-5,7MM2;UN;01/07/2026;3;7;27/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;400019;CABO ELETR 15KV AL PROT XLPE 50MM2 1F MT;UN;01/08/2026;3;8;31/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;400019;CABO ELET 15KV AL PROT XLPE 185MM2 1F MT;UN;01/09/2026;3;9;36/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;400019;MAO FRANCESA BECO AC 1970MM 45X45X45MM;UN;01/01/2026;5;1;1/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;400019;MED EL 1E 3F 240V 100A TB GD B;UN;01/02/2026;5;2;6/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;400019;POSTE CONCRETO ARM DUPL T 11M 600KGF;UN;01/10/2026;7;10;40/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A38_REFORÇO_REDE;INVESTIMENTO;DTE;;400019;FIO ELETRICO NU CU 16MM2 MEIO DURO;UN;01/04/2026;11;4;14/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A38_REFORÇO_REDE;INVESTIMENTO;DTE;;400019;FIO ELETRICO NU CU 16MM2 MEIO DURO;UN;01/05/2026;11;5;18/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A38_REFORÇO_REDE;INVESTIMENTO;DTE;;400019;EMENDA PREF COND AL 2AWG 711MM;UN;01/06/2026;11;6;23/2026;;-;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A38_REFORÇO_REDE;INVESTIMENTO;DTE;;400019;PARA-RAIO DISTRIB POL 280V 10KA ISOL;UN;01/07/2026;13;7;27/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A38_REFORÇO_REDE;INVESTIMENTO;DTE;;400019;PARA-RAIO DISTRIB POL 280V 10KA ISOL;UN;01/08/2026;13;8;31/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A38_REFORÇO_REDE;INVESTIMENTO;DTE;;400019;PARA-RAIO DISTRIB POL 280V 10KA ISOL;UN;01/09/2026;13;9;36/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A38_REFORÇO_REDE;INVESTIMENTO;DTE;;400019;PARA-RAIO DISTRIB POL 280V 10KA ISOL;UN;01/10/2026;13;10;40/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;400019;PARAFUSO CAB QD AC 16MM 2P 350MM;UN;01/01/2026;15;1;1/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;400019;ISOLADOR PINO PORC 15KV 102MM 1350KGF;UN;01/02/2026;15;2;6/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;400019;ISOLADOR PINO PORC 15KV 102MM 1350KGF;UN;01/03/2026;15;3;10/2026;;-;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;400019;"TRAFO CRTE 0,6KV;800-5A 0,3C12,5 JANELA";UN;01/04/2026;15;4;14/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;400019;ALCA PREFORM DIST CAA/CA 1/0AWG 50MM2;UN;01/05/2026;15;5;18/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;400019;ALCA PREFORM DIST CAA/CA 1/0AWG 50MM2;UN;01/06/2026;15;6;23/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;400019;ARMACAO SEC PRESB 2EST 4,5MM ACO;UN;01/07/2026;15;7;27/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;400019;CABO  MULT 3X35+1X35 MM² XLPE 0,6/1 KV;UN;01/08/2026;15;8;31/2026;;;;;;;;;;;;;;;;;;;;;;;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;400019;CINTA POSTE CIRC ACO 340MM;UN;01/09/2026;15;9;36/2026;;-;;;;;;;;;;;;;;;;;;;;;;;
Coleta de demanda de Materiais 2026 DIC rev.04 31 -DEZ-2025;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400022;ELO FUSIVEL BOTAO DISTRIB K 20A 500MM;UN;01/01/2026;22;1;1/2026;;;;;;;;;;;;;;;;;;;;;;;;;
Coleta de demanda de Materiais 2026 DIC rev.04 31 -DEZ-2025;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400022;ELO FUSIVEL BOTAO DISTRIB K 20A 500MM;UN;01/02/2026;22;2;6/2026;;;;;;;;;;;;;;;;;;;;;;;;;
Coleta de demanda de Materiais 2026 DIC rev.04 31 -DEZ-2025;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400022;ALCA PREFORM DIST CAA 336,4MCM VERDE;UN;01/03/2026;22;3;10/2026;;;;;;;;;;;;;;;;;;;;;;;;;
Coleta de demanda de Materiais 2026 DIC rev.04 31 -DEZ-2025;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400022;ALCA PREFORM DIST CAA 336,4MCM VERDE;UN;01/04/2026;22;4;14/2026;;;;;;;;;;;;;;;;;;;;;;;;;
Coleta de demanda de Materiais 2026 DIC rev.04 31 -DEZ-2025;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400022;ELO FUSIVEL BOTAO DISTRIB K 12A 500MM;UN;01/05/2026;22;5;18/2026;;;;;;;;;;;;;;;;;;;;;;;;;
Coleta de demanda de Materiais 2026 DIC rev.04 31 -DEZ-2025;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400022;ELO FUSIVEL BOTAO DISTRIB K 12A 500MM;UN;01/06/2026;22;6;23/2026;;-;;;;;;;;;;;;;;;;;;;;;;;
